project_name,version,class_name,wmc,rfc,loc,max_cc,avg_cc,cbo,ca,ce,ic,cbm,lcom,lcom3,dit,noc,mfa,npm,dam,moa,cam,amc,bug
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.spring.implementation.JsonParseException,0,0,19,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.spring.test.NftRepositoryTests,16,61,412,3,1.4375,45,0,1,0,13,120,1.0,0,0,0.0,0,1.0,5,1.0,25.75,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.spring.test.TopicRepositoryTest,7,24,110,1,1.0,17,0,1,0,0,21,1.0,0,0,0.0,0,1.0,3,0,15.714285714285714,8
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.spring.test.TransactionRepositoryTest,5,18,79,1,1.0,13,0,1,0,0,10,1.0,0,0,0.0,0,1.0,3,0,15.8,1
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.spring.test.ServicesTest,1,2,34,1,1.0,1,0,0,0,0,0,0,0,0,0.0,0,1.0,4,0,34.0,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.spring.test.ContractVerificationClientImplementationTest,3,12,59,1,1.0,9,0,0,0,4,3,1.0,0,0,0.0,0,1.0,3,0,19.666666666666668,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.spring.test.NetworkRepositoryTest,4,13,54,1,1.0,9,0,0,0,0,6,1.0,0,0,0.0,0,1.0,1,0,13.5,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.spring.test.FileClientTests,29,58,380,1,1.0,29,0,0,0,0,406,1.0,0,0,0.0,0,1.0,1,0,13.10344827586207,1
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.spring.test.TopicClientTest,21,34,201,1,1.0,13,0,0,0,0,210,1.0,0,0,0.0,0,1.0,1,0,9.571428571428571,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.spring.test.NftClientTests,22,45,336,1,1.0,23,0,0,0,46,231,1.0,0,0,0.0,0,1.0,2,0,15.272727272727273,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.spring.test.AccountRepositoryTest,1,8,41,1,1.0,7,0,1,0,1,0,0,0,0,0.0,0,1.0,3,0,41.0,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.spring.test.HieroTestConfig,1,1,21,1,1.0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,21.0,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.spring.test.TokenRepositoryTest,9,34,194,1,1.0,25,0,1,0,0,36,1.0,0,0,0.0,0,1.0,5,0,21.555555555555557,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.spring.test.FungibleTokenClientTest,14,29,183,1,1.0,15,0,0,0,18,91,1.0,0,0,0.0,0,1.0,2,0,13.071428571428571,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.spring.test.SmartContractDatatypesTests,7,34,128,3,1.2857142857142858,27,0,0,0,4,21,1.0,0,0,0.0,4,1.0,3,0.6,18.285714285714285,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.spring.test.ProtocolLayerClientTests,10,47,224,1,1.0,37,0,1,0,0,45,1.0,0,0,0.0,0,1.0,3,0,22.4,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.spring.test.ContractServiceTest,14,30,207,1,1.0,16,0,0,0,0,91,1.0,0,0,0.0,0,1.0,2,0,14.785714285714286,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.spring.sample.Application,1,2,19,1,1.0,1,0,0,0,0,0,0,0,0,0.0,1,0.0,1,0,19.0,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.spring.sample.HieroEndpoint,1,3,27,2,2.0,2,0,0,0,1,0,0,0,0,0.0,1,1.0,1,0,27.0,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.HieroException,0,0,28,0,0,0,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.config.hedera.HederaNetworkSettingsProvider,2,3,23,1,1.0,1,0,0,0,0,1,1.0,0,0,0.0,2,0,0,0,11.5,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.config.hedera.HederaMainnetSettings,6,7,48,1,1.0,1,0,0,0,0,15,1.0,0,0,0.0,6,0.0,1,0,8.0,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.config.hedera.HederaTestnetSettings,6,7,48,1,1.0,1,0,0,0,0,15,1.0,0,0,0.0,6,0.0,1,0,8.0,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.config.implementation.EnvBasedHieroConfig,7,11,93,2,1.1428571428571428,4,0,0,0,0,21,1.0,0,0,0.0,6,1.0,9,0,13.285714285714286,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.config.implementation.NetworkSettingsBasedHieroConfig,6,11,54,1,1.0,5,0,0,0,5,15,1.0,0,0,0.0,6,1.0,2,0,9.0,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.config.implementation.NetworkSettingsProviderLoader,3,9,75,1,1.0,6,0,0,0,1,3,1.0,0,0,0.0,3,1.0,3,0,25.0,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.implementation.TopicClientImpl,22,37,205,1,1.0,15,1,1,0,12,231,1.0,0,0,0.0,22,1.0,2,0.44082332761578047,9.318181818181818,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.implementation.ContractCallResultImpl,13,24,82,1,1.0,11,0,0,0,11,77,0.9871794871794872,0,0,0.0,13,1.0,1,1.0,6.3076923076923075,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.implementation.FileClientImpl,10,32,177,7,2.3,22,1,1,0,2,45,1.0,0,0,0.0,9,1.0,2,0.3125,17.7,1
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.implementation.NetworkRepositoryImpl,4,8,41,1,1.0,4,0,1,0,0,6,1.0,0,0,0.0,4,1.0,1,0,10.25,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.implementation.FungibleTokenClientImpl,14,30,141,2,1.1428571428571428,16,1,1,0,6,91,1.0,0,0,0.0,14,1.0,2,0.33153638814016173,10.071428571428571,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.implementation.TokenRepositoryImpl,4,8,43,1,1.0,4,0,1,0,0,6,1.0,0,0,0.0,4,1.0,1,0.36363636363636365,10.75,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.implementation.NftClientImpl,16,35,155,2,1.125,19,1,1,0,8,120,1.0,0,0,0.0,16,1.0,2,0.3069306930693069,9.6875,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.implementation.AccountRepositoryImpl,1,2,23,1,1.0,1,0,1,0,0,0,0,0,0,0.0,1,1.0,1,0,23.0,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.implementation.AbstractMirrorNodeClient,13,36,108,1,1.0,23,0,1,0,30,78,1.0,0,0,0.0,11,0,0,0.10204081632653061,8.307692307692308,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.implementation.TransactionRepositoryImpl,5,11,62,1,1.0,6,0,1,0,0,10,1.0,0,0,0.0,5,1.0,1,0.23076923076923078,12.4,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.implementation.SmartContractClientImpl,4,14,99,3,2.25,10,0,1,0,2,6,1.0,0,0,0.0,4,1.0,3,0.2857142857142857,24.75,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.implementation.NftRepositoryImpl,8,16,72,1,1.0,8,0,1,0,1,28,1.0,0,0,0.0,8,1.0,1,0.3469387755102041,9.0,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.implementation.TopicRepositoryImpl,3,7,42,2,1.3333333333333333,4,0,1,0,0,3,1.0,0,0,0.0,3,1.0,1,0.6,14.0,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.implementation.AccountClientImpl,5,14,70,4,1.6,9,1,1,0,1,10,1.0,0,0,0.0,5,1.0,1,0.09090909090909091,14.0,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.implementation.ProtocolLayerClientImpl,31,149,665,6,2.4516129032258065,118,3,1,0,38,465,1.0,0,0,0.0,26,0.8,4,0.0011135857461024498,21.451612903225808,2
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.test.ProtocolLayerClientAccountTests,4,16,89,1,1.0,12,0,2,0,0,6,1.0,0,0,0.0,0,1.0,2,0,22.25,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.test.ContractParamTests,110,172,1038,2,1.4636363636363636,62,0,0,0,0,5995,1.0,0,0,0.0,55,0,0,0.7251356238698011,9.436363636363636,2
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.test.ProtocolLayerClientTokenTests,2,12,53,1,1.0,10,0,1,0,0,1,1.0,0,0,0.0,0,1.0,2,0,26.5,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.test.FungibleClientImplTest,23,61,538,1,1.0,38,0,2,0,0,253,1.0,0,0,0.0,1,0.0,7,0,23.391304347826086,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.test.LongBasedNumericDatatypesTest,3,10,54,1,1.0,7,0,0,0,0,3,1.0,0,0,0.0,0,0,0,0,18.0,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.test.ProtocolLayerDataCreationTests,44,67,1194,1,1.0,23,0,0,0,0,946,1.0,0,0,0.0,6,0,0,0,27.136363636363637,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.test.TopicClientImplTest,26,60,590,1,1.0,34,0,2,0,0,325,1.0,0,0,0.0,0,0.0,7,0,22.692307692307693,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.test.AccountClientImplTest,10,32,148,1,1.0,22,0,2,0,0,45,1.0,0,0,0.0,6,1.0,2,0,14.8,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.test.FileClientImplTest,24,59,444,1,1.0,35,0,2,0,0,276,1.0,0,0,0.0,3,0.0,2,0,18.5,2
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.test.ProtocolLayerClientTests,2,24,61,1,1.0,22,0,1,0,0,1,1.0,0,0,0.0,0,0,0,0,30.5,1
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.test.NftClientImplTest,38,86,867,1,1.0,48,0,2,0,0,703,1.0,0,0,0.0,1,0.0,9,0,22.81578947368421,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.test.config.HieroTestContext,2,2,79,1,1.0,0,0,0,0,0,1,1.0,0,0,0.0,2,1.0,3,0,39.5,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.test.config.SoloActionNetworkSettingsProvider,2,3,18,1,1.0,1,0,0,0,0,1,1.0,0,0,0.0,2,0,0,0,9.0,0
hiero-enterprise-java,0.20.0-SNAPSHOT,com.openelements.hiero.base.test.config.SoloActionNetworkSettings,6,8,41,1,1.0,2,0,0,0,0,15,1.0,0,0,0.0,6,0,0,0,6.833333333333333,0
